alpha,L1,L2,L3,e1,e2,e3
0.409,0.1288017285681366,1.2281136979831626,-1.1654365142867553,2.767991982725327,0.23333541664874718,0.004273207779970051
0.41,0.12737904243292636,1.2278106388989587,-1.1658120639988512,2.806786059919978,0.2339811929786215,0.004307100166092558
0.411,0.12595660322152308,1.2275069809067962,-1.1661873583154985,2.8464543665118076,0.23462733582828332,0.004341190674382082
0.412,0.12453440787633613,1.2272027270355403,-1.166562396050458,2.8870266963160875,0.23527384561529166,0.004375480157332108
0.413,0.12311245335091475,1.226897880294809,-1.1669371760123484,2.928534213011272,0.23592072275715134,0.004409969471167587
0.414,0.12169073660978541,1.2265924436751408,-1.167311697004607,2.971009529781905,0.2365679676713163,0.004444659475876565
0.415,0.12026925462829191,1.2262864201481585,-1.167685957825472,3.0144867945833513,0.23721558077519567,0.00447955103522497
0.416,0.11884800439243753,1.2259798126667438,-1.168059957267921,3.0590017814968222,0.23786356248614635,0.004514645016807884
0.417,0.11742698289872694,1.2256726241652023,-1.1684336941196827,3.1045919886884548,0.23851191322147394,0.004549942292037979
0.418,0.11600618715401007,1.2253648575594147,-1.1688071671631504,3.1512967435360877,0.2391606333984453,0.0045854437362191375
0.419,0.11458561417532903,1.225056515747018,-1.1691803751753995,3.1991573155431716,0.2398097234342693,0.004621150228529341
0.42,0.11316526098976304,1.224747601607545,-1.1695533169281158,3.2482170377213055,0.2404591837461176,0.004657062652081677
0.421,0.1117451246342766,1.2244381180025945,-1.169925991187584,3.2985214371916656,0.2411090147511133,0.004693181893932647
0.422,0.11032520215556868,1.2241280677759876,-1.170298396714638,3.3501183758326807,0.24175921686633103,0.00472950884512309
0.423,0.10890549060992277,1.2238174537539115,-1.1706705322646371,3.403058201887292,0.24240979050880812,0.004766044400698715
0.424,0.10748598706305817,1.2235062787450852,-1.1710423965874308,3.457393913539198,0.24306073609553258,0.004802789459737501
0.425,0.1060666885899822,1.2231945455409001,-1.1714139884273165,3.5131813355752297,0.24371205404345408,0.004839744925385647
0.426,0.10464759227484438,1.2228822569155766,-1.1717853065230133,3.5704793103716397,0.2443637447694771,0.004876911704878497
0.427,0.10322869521078976,1.2225694156263054,-1.1721563496076146,3.629349904578008,0.2450158086904686,0.004914290709580127
0.428,0.10180999449981659,1.2222560244134018,-1.172527116408559,3.689858633024644,0.24566824622324976,0.004951882855007098
0.429,0.10039148725263064,1.221942086000441,-1.172897605647605,3.752074701551955,0.24632105778460656,0.004989689060848249
0.43,0.09897317058850669,1.2216276030944069,-1.173267816040766,3.816071270653473,0.2469742437912847,0.005027710251020641
0.431,0.09755504163514189,1.221312578385831,-1.1736377462983092,3.8819257420447992,0.247627804659992,0.005065947353667452
0.432,0.09613709752852123,1.2209970145489337,-1.1740073951246845,3.9497200705175093,0.24828174080739834,0.005104401301219234
0.433,0.0947193354127745,1.2206809142417645,-1.1743767612185059,4.019541103720738,0.24893605265013485,0.005143073030408004
0.434,0.09330175244003941,1.220364280106331,-1.1747458432725206,4.091480952831754,0.2495907406048016,0.005181963482292165
0.435,0.09188434577032473,1.2200471147687426,-1.1751146399735424,4.165637397442313,0.2502458050879607,0.005221073602313182
0.436,0.09046711257137269,1.2197294208393439,-1.1754831500024494,4.242114328403203,0.2509012465161374,0.005260404340295631
0.437,0.08905005001852523,1.2194112009128342,-1.1758513720341124,4.321022232844308,0.2515570653058341,0.005299956650507839
0.438,0.08763315529458676,1.2190924575684265,-1.176219304737386,4.402478726132336,0.25221326187350235,0.005339731491668035
0.439,0.08621642558969361,1.2187731933699437,-1.1765869467750374,4.4866091361519285,0.2528698366355789,0.005379729827004039
0.44,0.08479985810117835,1.2184534108659721,-1.1769542968037316,4.5735471460152395,0.253526790008459,0.005419952624265295
0.441,0.08338345003343922,1.2181331125899728,-1.1773213534739921,4.663435502131556,0.2541841224085149,0.005460400855754862
0.442,0.0819671985978096,1.2178123010604203,-1.1776881154301349,4.756426795525529,0.2548418342520818,0.005501075498384915
0.443,0.08055110101242485,1.2174909787809147,-1.1780545813102457,4.852684325399692,0.25549992595547216,0.0055419775336948696
0.444,0.07913515450209613,1.2171691482403122,-1.1784207497461519,4.9523830552210795,0.2561583979349686,0.0055831079478746515
0.445,0.07771935629817911,1.2168468119128455,-1.1787866193633538,5.055710673108648,0.25681725060682514,0.005624467731822103
0.446,0.07630370363844624,1.216523972258243,-1.1791521887809944,5.162868770041302,0.2574764843872705,0.00566605788116794
0.447,0.07488819376696038,1.216200631721847,-1.179517456611837,5.274074151447924,0.2581360996925092,0.005707879396293371
0.448,0.07347282393394722,1.2158767927347336,-1.1798824214621746,5.389560300134861,0.2587960969387205,0.0057499332824068
0.449,0.07205759139566942,1.2155524577138286,-1.1802470819318425,5.509579011322471,0.2594564765420598,0.005792220549532074
0.45,0.0706424934143019,1.2152276290620223,-1.1806114366141347,5.634402223885968,0.2601172389186604,0.0058347422125783815
0.451,0.06922752725780629,1.2149023091682878,-1.1809754840957867,5.764324075830037,0.2607783844846304,0.00587749929135448
0.452,0.06781269019980779,1.2145765004077866,-1.1813392229569062,5.899663216697566,0.2614399136560607,0.005920492810626251
0.453,0.06639797951947163,1.2142502051419888,-1.181702651770961,6.0407654151796315,0.26210182684901784,0.005963723800126427
0.454,0.06498339250138013,1.2139234257187759,-1.1820657691046923,6.188006506848505,0.26276412447955266,0.006007193294627477
0.455,0.06356892643541229,1.2135961644725552,-1.1824285735181093,6.341795734921535,0.2634268069636963,0.006050902333945092
0.456,0.06215457861661805,1.2132684237243714,-1.18279106356443,6.502579546584407,0.2640898747174585,0.006094851962987646
0.457,0.060740346345103335,1.2129402057820056,-1.1831532377900198,6.670845919032738,0.264753328156836,0.006139043231808287
0.458,0.059326226925905,1.2126115129400883,-1.183515094734368,6.847129303520917,0.2654171676978071,0.006183477195622827
0.459,0.057912217668873944,1.2122823474802011,-1.1838766329300316,7.0320162929293,0.2660813937563364,0.006228154914857695
0.46,0.056498315888552864,1.2119527116709823,-1.1842378509025848,7.226152139467323,0.266746006748374,0.006273077455191856
0.461,0.05508451890406191,1.2116226077682326,-1.1845987471705766,7.43024827509908,0.2674110070898529,0.006318245887591717
0.462,0.05367082403897622,1.2112920380150098,-1.1849593202454771,7.645091019405827,0.2680763951966988,0.006363661288356084
0.463,0.05225722862121135,1.2109610046417392,-1.1853195686316518,7.871551699533157,0.2687421714848204,0.006409324739137727
0.464,0.05084372998290315,1.2106295098663051,-1.1856794908262591,8.11059845679701,0.26940833637011874,0.006455237327028858
0.465,0.04943032546029441,1.2102975558941556,-1.186039085319275,8.36331007727822,0.2700748902684834,0.006501400144540116
0.466,0.04801701239361694,1.2099651449183997,-1.1863983505933835,8.630892263111066,0.27074183359579274,0.00654781428969268
0.467,0.04660378812697347,1.2096322791199015,-1.1867572851239556,8.9146968621882,0.2714091667679189,0.006594480866035144
0.468,0.045190650008227695,1.2092989606673772,-1.1871158873789853,9.21624470343346,0.272076890200727,0.0066414009826975635
0.469,0.04377759538888393,1.208965191717493,-1.1874741558190545,9.537252851807468,0.27274500431007337,0.006688575754420424
0.47,0.04236462162397536,1.2086309744149586,-1.1878320888972647,9.879667314312286,0.27341350951180726,0.006736006301611791
0.471,0.040951726071949524,1.2082963108926141,-1.1881896850592022,10.245702512756555,0.27408240622177776,0.0067836937503764
0.472,0.03953890609455368,1.2079612032715328,-1.188546942742859,10.637889214970368,0.27475169485582446,0.006831639232582132
0.473,0.03812615905672245,1.2076256536611036,-1.188903860378618,11.059133117400734,0.27542137582978676,0.006879843885871942
0.474,0.03671348232646454,1.2072896641591295,-1.1892604363891748,11.512786946767845,0.2760914495594975,0.006928308853729416
0.475,0.03530087327474796,1.2069532368519038,-1.1896166691894763,12.002739866119601,0.27676191646079684,0.0069770352855306125
0.476,0.03388832927539209,1.2066163738143212,-1.1899725571866906,12.533529232397273,0.2774327769495104,0.007026024336568837
0.477,0.03247584770495038,1.2062790771099379,-1.1903280987801392,13.110481508152585,0.2781040314414788,0.007075277168111575
0.478,0.03106342594260214,1.2059413487910862,-1.1906832923612443,13.739891603729408,0.2787756803525296,0.007124794947444855
0.479,0.029651061370039478,1.2056031908989393,-1.1910381363134714,14.429253460071092,0.27944772409850066,0.007174578847921011
0.48,0.02823875137135734,1.2052646054636051,-1.1913926290122778,15.187559806368542,0.2801201630952326,0.007224630049002496
0.481,0.026826493332939738,1.2049255945042132,-1.191746768825047,16.02569657802068,0.2807929977585658,0.007274949736316426
0.482,0.025414284643353602,1.2045861600289958,-1.1921005541110385,16.956968807243605,0.28146622850434555,0.007325539101696762
0.483,0.024002122693232986,1.204246304035367,-1.1924539832213314,17.99781212213696,0.28213985574842526,0.0073763993432322955
0.484,0.022590004875173708,1.2039060285100138,-1.1928070544987697,19.16877105789241,0.28281387990665935,0.007427531665311868
0.485,0.021177928583620553,1.2035653354289675,-1.19315976627789,20.495868692491758,0.2834883013949133,0.007478937278685363
0.486,0.01976589121475647,1.2032242267576876,-1.1935121168848755,22.012563269131718,0.2841631206290618,0.007530617400503115
0.487,0.01835389016639566,1.2028827044511488,-1.1938641046374845,23.76260787514806,0.284838338024981,0.007582573254374685
0.488,0.01694192283787377,1.2025407704539108,-1.1942157278450032,25.804339960405045,0.2855139539985597,0.007634806070410023
0.489,0.01552998662993521,1.2021984267001926,-1.1945669848081786,28.217310592993936,0.2861899689657047,0.00768731708527507
0.49,0.01411807894462902,1.2018556751139673,-1.1949178738191508,31.11289126833518,0.2868663833423221,0.007740107542249078
0.491,0.0127061971851955,1.2015125176090233,-1.1952683931614136,34.65195192436827,0.28754319754433544,0.00779317869125798
0.492,0.01129433875596142,1.2011689560890442,-1.1956185411097087,39.075797468111936,0.28822041198768233,0.007846531788963381
0.493,0.009882501062225546,1.200824992447688,-1.195968315930021,44.7636213250242,0.2888980270883108,0.007900168098766387
0.494,0.00847068151015673,1.2004806285686553,-1.1963177158794644,52.3474125376683,0.28957604326218706,0.00795408889090433
0.495,0.007058877506680106,1.2001358663257724,-1.1966667392062424,62.96475138284336,0.29025446092528706,0.008008295442484024
0.496,0.005647086459371176,1.1997907075830532,-1.1970153841495748,78.89079841435598,0.2909332804936081,0.008062789037543329
0.497,0.004235305776347342,1.1994451541947764,-1.197363648939636,105.4342615913533,0.29161250238316583,0.008117570967103385
0.498,0.002823532866158329,1.1990992080055658,-1.197711531797501,158.5212647916958,0.29229212700998525,0.008172642529214685
0.499,0.001411765137678933,1.1987528708504454,-1.1980590309350494,317.78242740543493,0.29297215479011907,0.008228005029037408
0.5,-1.1102230246251565e-16,1.19840614455492,-1.1984061445549212,4050346478832216.0,0.2936525861396376,0.008283659778879886
0.501,-0.001411765137678711,1.1980590309350472,-1.1987528708504422,319.26267937175743,0.29433342147462677,0.008339608098260837
0.502,-0.002823532866158329,1.1977115317975018,-1.1990992080055645,160.0015160798706,0.2950146612111951,0.00839585131396024
0.503,-0.004235305776347564,1.1973636489396382,-1.1994451541947777,106.91451174934568,0.29569630576548,0.008452390760094144
0.504,-0.0056470864593707315,1.1970153841495734,-1.1997907075830536,80.37104699008302,0.29637835555363284,0.008509227778162034
0.505,-0.007058877506679995,1.1966667392062411,-1.200135866325772,64.44499792415817,0.29706081099183423,0.008566363717109365
0.506,-0.008470681510156508,1.196317715879464,-1.2004806285686571,53.82765659240868,0.2977436724962878,0.008623799933381552
0.507,-0.009882501062225546,1.1959683159300232,-1.2008249924476866,46.24386244097408,0.2984269404832185,0.008681537791001292
0.508,-0.011294338755961308,1.1956185411097109,-1.2011689560890462,40.55603519300394,0.299110615368886,0.00873957866160693
0.509,-0.012706197185196055,1.1952683931614092,-1.2015125176090242,36.13218580586751,0.29979469756957144,0.008797923924542
0.51,-0.014118078944629242,1.1949178738191513,-1.2018556751139686,32.593120854040315,0.300479187501581,0.00885657496689195
0.511,-0.015529986629935655,1.194566984808176,-1.2021984267001944,29.697535430418977,0.3011640855812562,0.008915533183562557
0.512,-0.016941922837873546,1.194215727845001,-1.202540770453909,27.28455959697814,0.3018493922249642,0.008974799977343425
0.513,-0.018353890166395548,1.1938641046374832,-1.2028827044511519,25.24282185819723,0.3025351078491012,0.00903437675895977
0.514,-0.019765891214756248,1.1935121168848755,-1.203224226757689,23.49277114588102,0.3032212328700977,0.009094264947161335
0.515,-0.02117792858362022,1.1931597662778897,-1.203565335428968,21.97607001005066,0.3039077677044189,0.009154465968761426
0.516,-0.02259000487517404,1.1928070544987706,-1.2039060285100156,20.64896536324704,0.3045947127685499,0.009214981258723822
0.517,-0.024002122693232986,1.192453983221331,-1.2042463040353661,19.47799896214387,0.30528206847902456,0.009275812260223868
0.518,-0.02541428464335349,1.192100554111037,-1.204586160028996,18.437147728618516,0.3059698352523987,0.009336960424704386
0.519,-0.02682649333293985,1.1917467688250443,-1.2049255945042145,17.505867127331058,0.30665801350527483,0.00939842721196829
0.52,-0.02823875137135723,1.1913926290122765,-1.2052646054636056,16.6677215300256,0.30734660365428257,0.00946021409022899
0.521,-0.029651061370039478,1.1910381363134737,-1.205603190898938,15.909405904320238,0.3080356061160892,0.009522322536186557
0.522,-0.03106342594260203,1.190683292361246,-1.2059413487910866,15.220034314642525,0.30872502130740465,0.009584754035095119
0.523,-0.03247584770495038,1.1903280987801397,-1.2062790771099419,14.59061403161888,0.30941484964497346,0.009647510080840227
0.524,-0.033888329275392204,1.1899725571866897,-1.2066163738143212,14.01365111411506,0.31010509154557847,0.00971059217601436
0.525,-0.0353008732747484,1.189616669189475,-1.2069532368519011,13.48285065158752,0.3107957474260437,0.009774001831975203
0.526,-0.03671348232646421,1.189260436389174,-1.2072896641591295,12.992886181276797,0.3114868177032345,0.009837740568920892
0.527,-0.03812615905672245,1.1889038603786215,-1.207625653661104,12.539220346023997,0.31217830279405634,0.009901809915993183
0.528,-0.039538906094553794,1.1885469427428588,-1.2079612032715303,12.117963982556242,0.31287020311546127,0.009966211411314312
0.529,-0.04095172607194941,1.1881896850591978,-1.2082963108926088,11.725764363919236,0.3135625190844362,0.010030946602083193
0.53,-0.04236462162397581,1.187832088897265,-1.2086309744149621,11.359715793422906,0.3142552511180158,0.010096017044638262
0.531,-0.043777595388883705,1.1874741558190536,-1.2089651917174935,11.017287502986196,0.31494839963328375,0.010161424304577659
